business_id,review,star
s2gjJKptpkmwSXYRtfptZQ,great service average food priced right love patio disappointed dont draft beer every bar draft beer,4
RtnTbhWYw4QjKhoTBV37OA,food beers great great happy hour well awesome place hangout friends habe romantic dinner,5
-Bdw-5H5C4AYSMGnAvmnzw,let start saying never felt urge write review experience tuck shop reading great reviews hearing others eaten excited however extremely disappointed service restaurant ruined entire experience making reservation still wait minutes seated others party size later reservations given tables us seated corner basically ignored staff rest night took four tries get credit cards bar minutes ordering food find longer available night minutes actually get water basically hours ignored food good service awful ruined experience whole,2
cMybOpJd352Cb6y9SeVhPw,stay away especially busy nights seem adequate staff food suffers service really suffers much long courses hot food came cold appropriate silverware provided large group served courses even close time ask bread visit madison often never eat meal rather expensive unsatisfactory every way discussion management even result apology let alone adjustment bill,1
xfzDtGxx6B4a27RAyah69w,fourth time received amazing service sushi fresh definitely coming back restaurant,5
NUnWgiTM8zbMFudId8eNFw,husband eaten several filibertos around valley love filibertos filibertos get sick every time eat someone needs get health inspector investigate restaurant eat eat risk sick night feel next day like hangover clarify referring filibertos buckeye miller rd,1
FfG8twx5K18y268Gp4dSKA,negative one star spend money poor management super rude,1
VfFHPsPtTW4Mgx0eHDyJiQ,fan slow service little attention get server good food marginal best pizza bland crust doughy,1
oe70Wgf1Fx_PcyS_Wb86PA,worst service ever got breakfast buffet plain hot good waited minutes get drinks tell us ca mimosas ordered want open bottle champagne drinks backup bloody mary choice delivered minutes later garnish steal water pitcher refill waters service industry years pretty lenient service bc people bad days etc found place restaurant impossible film next marriott super disappointed sad,1
dThrFTK_bqo1woPvUgY70g,like several reviewers really wanted like pomelo property wonderful service bad bad bad,1
J6qWt6XIUmIGFHX5rQJA-w,yum yum yum ca brunch time would weigh go place people town even though get early totally worth,5
V_jxQeTY-HU0KnSp2zmHtQ,negative reviews please go back check new staff friendly polite excellent service excellent time waiter back many times come,5
IkLAUX7lZIWqE9_YC66SRw,outstanding friendly service delicious food love favorite bartender,5
HQl28KMwrEKHqhFrrDqVNQ,wife second visit deagan today lunch weather warm february still bit brisk arrival eventually seated unfortunately air intake screen hvac unit drafty asked moved moderate amount customers quickly moved two top near bar much better unfortunately move must lost sat nearly minutes server showed selected beer choices since sitting long menus also ordered lunch wife chose cheese sandwich tomato bisque chose special chorizo minestrone soup starter beef tamales entree dispute appeared abundant amount wait staff waited long time meals eventually asked cup soup server responded oh soup arrived pleasantly surprised flavorful complete al dente carrots spices top flavor unfortunately due lack attention server entrees quickly followed cup soup hot entree time enjoyed entrees cheese sandwich nicely grilled excellent flavor cheese nice bacon top sandwich tomato bisque smooth rich flavor good tamales moist moo sauces excellent red mole smoke kick green mole sweeter also flavorful accompanied rice dish good experience ok given poor service food excellent total lack management present given abundance servers lack large crowd slow service divided return visit east side distance involved getting abundance excellent choices elsewhere leaves us unsure third visit,3
8-EVsgJWjva29XMuVW2gPA,john dejoy every bit good chef favorites cleveland including zachary bruell michael simon michael longo recently visited john palmer chef counter long absence pleased discovered gem opened chardon glad every time return service efficient chef dejoy pleasant entertaining cooking great food sauces second none started cheese plate sharp white cheddar excellent accompanied gouda something could recall glazed salmon charts sauces excellent wife filet excellently prepared reduction sauce reason ordered good previous visit nice wine list prices reasonable especially given quality wish people familiar place would surprised,5
e_yxY8iYwK6WDnUSz3v8ng,family recently tried flour second time tried past spring opened cold spring time told working hvac system place sterile decor food average best prices high relation value received told give second chance given opening woes typical new restaurants although given owners pedigree one could argue point went friday night raining cooler since october hoped fixed hvac system unfortunately still drafty cold thank goodness brought jacket patrons visibly cold well daughter ordered roasted chicken vegetables notable commented would better roasting chicken home using thomas keller recipe wife ordered pizza good certainly better bar cento downtown possibly better noche chardon debatable price much higher value received offering italian wines glass disappointing realize italian restaurant happens hate italian wines overall disappointing visit spring given great choices much better value passing flour,1
nY2oBwH3s5sKox1mERIoVQ,walk past epicure every weekend recommendation neighbour took small group friends glasses wine grab bite eat epicure top mind around corner keen give shot street level bit deceiving place friend mike likes call sneaky big like one suburban townhouses narrow like levels ascended two narrow rickety staircases top floor discovered massive patio get seat outside fine sit next open doors taste nature every main allowed save money dessert course food great top outstanding lesson everything tastes good half bag next time go back sober,4
SmkYLXEYhzwUZdS6TAevHg,enjoyed dinner much started whiskey flight consisted servings kentucky bourbon irish japanese whiskey neither us whisky drinkers thought ever enjoy whiskey would place whiskeys hand talk bottles behind first floor bar also one third floor shelves extend three stories enjoy whiskey flight experience atmosphere whiskey fault restaurant whiskey drinkers get wine beer next time enjoy seated top floor establishment adjacent bar early reservations could enjoy leisurely dining experience enjoy ordered bread accompanied three spreads caesar salad romaine mushroom soup two short plates pig candy grilled brussel sprouts shared everything everything good wife ordered mushroom soup turned favorite item even though pig candy good reviewers say mushroom soup best ever may best soup kind return,4
QHovOwmmYutqJAi4tpf5kA,review updated concerns addressed owner reason came terrace sunshine hoping enjoy bite time like many comments wish read takes forever get food around eggs benedict place even packed service horrible noone adress unless speak tables get unless beg like times first time years leave getting food hungry crescent go anywhere else,1
G7LYpILnHveyvbg3sJePPw,great place good food dishes beet salad poutine burger onion rings like fact dishes price food quality great definitely back place popular plan wait least getting table,4
y32M2Hkr7GsUqGG6KwOhZw,place moment stepped cool decor utensils dedicated pleasant staff great food overall fantastic place go friends friday night times already planning least another visit nye,4
JgKpVoemZ-Khkfgif5V7qQ,plan going bell center hockey night forget fun able try beers food acceptable,3
l-Zjik0MbpabQPv-nNp9YQ,disappointed anything ordered fan crowds go early morning,5
PXShA3JZMXr2mEH3on5clw,great service donna sunset eastern thanks donna,5
04kZ5CSh6oKhI5huU5bLdg,terrific place solely beer selection surprisingly food try boneless wings well pretzel rolls mention beer selection great well must try pgh,5
kUICYu0N_TbtCz0Z8ynPFw,chipotle typical upscale mexican joint wait line peak times waiting least minutes specify ingredients want bam ready go simply get burrito price great typical lunch break toss many options soon price burritos decently sized fill appetite well atmosphere loud music playing combined customers typically present available upstairs seating great view might add personal space easy come finish decor stylish well maintained chipotle really stand taste buds satisfying option lunch pondering hm today deliver consistently good burritos combined great location frequently stop list,4
jGZRh1xFsy14fec3IG6-Hg,love place would day night job looks like every neighborhood bar outside fun keg place else vegas bartenders sexy funny way beyond uncensored everyone good time daily food specials always tasty affordable saturday sunday football breakfast special truly best deal town,5
jWv5GUtEp30OD5L5C8c2DQ,good food great service host door wonderful job keeping us posted wait time made sure fine time frame promised delivered promptly seated server equally efficient quick attentive food arrived minutes ordered wonderful experience start finish,5
knJh7agyWMdPyndI9dURjw,waited long time food get ordered food unbelievably spicy warning either waitresses polite seemed distracted empanadas de carne good main meal zocalo filet satisfying one pricey menu tasted like olives spicy rice came equally spicy could really even think place potential hope adjust food love god tone spicy factor,2
7wMB3wMbOp0gq3l6nHfOaA,good still sitting husband eats wo leave till finished yummy highly recommend ramen bar like ramen dishes basically get anything everything want,5
2jqUYcKMYZXnpxNTkORJgQ,blueberry ricotta pancakes yummy filling parking sucks place worth coming despite industrial cozy friendly service came friday lunch wait town would definitely recommend anyone looking tasty satisfying meal,5
iO86eCaZJBHqi1sZ1ELk6A,travel champaign nearly every week often eat food good waitstaff helpful friendly,5
9QgxFnsLqB1CHCA0F2bGzg,older waitress believe name jordan least receipt left bad taste mouth enjoyed food long location never come back telling friends family stay away deserve spend saturday night harassed ridiculed incredibly condescending tried save face end service realized wanted tips yeah late work service industry strong hatred towards people lack basic customer service understand every job rough times take customers nothing deserve singlehandedly ruin restaurant awful terrible service completely unacceptable,1
uDeycmwCy26ALJHeG3SsEA,many carry experiences buffalo wild wings great except last night dijon asked us wanted ranch dressing tip straight tried hustle ranch dressing much surprise ranch carry bag fortunately ranch dressing fridge,1
DESv2ys6SjBKA4SyDtJvxw,pm reservations seated promptly wait staff friendly courteous attentive waiter extremely helpful recommending favorite dishes lasagna recommended waiter excellent appeared small musical group playing adjoining wine bar area would nice able hear music overall enjoyable experience excellent food return,5
ZQBn4sRfRlB97bXf-bF-Kg,amazing food fine dining unfortunately needs new seems unprofessional experience sits customers instead standing talks instead fixed new one place newest hot spot love concept amazing love cuisines hostesses greeted wife warming smiles servers always service always bending backwards us well bartenders bussers owner rachel generous welcoming hand manager dress appropriately rude wife also caught yelling staff right thing absolutely appalled clearly seem worked industry attire stiletto heels short dresses attire elegant restaurant say least manager needs work respecting customers staff needs work restaurant wants great food staff definitely recommend buddies back toon hopefully see change,5
dTsyfvRfN-zFdsgIDuQllQ,excellent cocktails low pressure easy staff willing answer questions serve good food cocktails cocktails booked rez next night disappointed meal service dining room hidden gem strip orleans hotel sorry,5
o5QDrg_kb4hgsWxV6cV_Uw,friend loves place third visit understand chicken wrap terrible could eat wonder comes redeeming factor would biscuit however never got promised biscuit tried flag server work hope return,2
W035pMPJuocijd0BLfHaiw,yesterday husband got food poisoning shrimp street tacos raspberry sour beer great however might try sure,2
fKm6mfATDJRDDQH0PtZeeQ,expected long wait read reviews heading breakfast july great service great food farmer omelettes breakfast burrittos pancakes really impressed look forward going please let secret gem lol,5
5hYLxV7F8HJPk3ZUkbXH8A,worst worst worst service world three times takes min even get person table another get drink back food usually good ever get,1
Nm-5ylHYI20vvK9u6-SKXw,went watch world series game tuesday night sat bar bartenders attentive food pretty good prices excellent go back,4
JSHUcxKlD6c_zZ1_YUBl6A,bother really eat fast food want fast second time last time drive thru like sit dinner takes forever make sure plenty gas car,1
kPR47uxGqmQNIQkIZr2_Tg,came sunday morning pretty busy didnt wait long seated first time time well ordered think called grizz good great kind oily though special pancakes awesome though staff friendly,3
yNVcnSaMSrTmjJBMrHTy9w,grew italian food spent month italy literally ate way country italian last name people constantly butcher try pronounce experience prompted sign yelp give battista deserved one star dismal main reason writing dispel myths circling around locals less place fun good italian food neither true though wait staff attentive prompt good service got outweigh bad food decor kitschy crap place food pricing way expensive iceberg salad adequate garlic bread mediocre wine ordered chicken dish minestrone way salty trick used restaurants hide poor quality food yes accordion player awkward say least overrated tourist trap miraculously good reputation advice go maggiano great italian food olive garden buca di beppo even please go perpetuate battista myth,1
DcD4NnR24iiUj7w6Q6hxzA,place filthiest restaurant henderson usually visit different property today stopped unit concerned went wash room trash overflowing seat covers tile work dirty went back table waited meal noticed thought stain table used napkin began rubbing table napkins full grime mean like nothing ever seen asked manager duty told showed condition table said thank brining attention suggested clean facility scrub tables thanked us walked away afternoon facility nearly empty owned operated restaurants hotels adult life would embarrassed properties condition let say type customer interaction would utility person heck would scrubbed tables immediately entire unit ring filth around look booths wooden sides disgusting years dirty mop water slopped sides booths wash rooms going write food quality sad new restaurant opened around corner one would think would step game least clean place unit disgraceful,1
iNKMTWEZ-uuXzCbPsAv-kQ,new favorite place kids work outstanding customer service target store others suspect corporate culture food choices wonderful even husband known desire salads soups asks go week love dine times week hard make dinner people coming weekly stop one complaint nowhere found nutrition listing foods asked tried website nothing shame,5
-FtngCwHCD2tRlH8jpj_Ag,worst tipped drove parking lot dumpster receptacle running doors closed customer view telling management care entered restaurant around greeted young man walked around hostess stand stood behind women going paperwork schedules something nothing customer one women held finger continued ignore us stood front stand feet away swear god server walked right us hostess stand close step back giggled said husband loud enough three hear seated next minuet needed leave nothing turned around left sorry nice day nothing corporate trainer years know starts like continues also know employees reflect management sad,1
jyWnalvlMFz5pZPXN9CRpA,oh dear always looking small businesses support gave shop try must say girl counter excellent food dreadful haddock dinner soggy smelled fishy uneatable french fries cooked property well peperoni pizza greasy dough tough really surprised given reviews read disappointed,1
zYb4kj2R54R2YPeNm829BA,behind galleria mall mall ring circle location several restaurants dinner hope one succeeds stopped give try opened cars little apprehensive open weeks gave try fabulous delightful could better everything fresh made site exception pasta told complaint portions big want place successful would offer suggestion also offer servings matter controlling proper food costs mediterranean salad great lemon dressing piccata marsala excellent always judge italian restaurant meatballs ordered one great northeast love italian food happy find place new food offerings mall due completed first year would nice see sauce develop following restaurant nice fingers crossed make location,5
AYlhzCGwUeFVmuMPIsdSbw,everything menu absolutely delicious choose breakfast lunch dinner also serve starbucks coffee staff helpful friendly,5
PJPO9AYkt__t4kSWdSWnfw,place awesome awesome food well service recommend hangover burger bob husband obsessed thank dawn staff great service,5
PNTyiqS7R-0c1ofxOfDijQ,cafe monarch last may wonderful experience decided go back since town time good reserved stated preference inside got asked wanted inside would lead believe bother read booking preferences soup overly salty salad dressing main courses fine remind waiter bring glass wine ordered dessert fine might overlooked less costly place prices one expect higher standard,3
KaGZE0_o1EmmSN4Fo_cpUw,well second last time place looking place lunch luxor gambled shopped today pm sunday long veterans day weekend offered hangover brunch menu fine ordered steak eggs dish sandwich husband also ordered coffee came paper cup supposed place least one step mcdonald right stunned everything else much fancier like nice glasses water atmosphere want sound difficult anything wanted regular coffee cup iasked told put away also spoons utensils table even paper coffee cup brought noone thought bringing spoon ask another waiter even finally brought spoon never crossed mind bring us forks knives eat basically ask every little thing make us eat comfortably dish took half hour get table course steak burnt point hungry tired waiting wanted eat get even mentioning fact husband said eat pork waitress offer substitute chicken something ended charging price meatless version needless say something dollar bill gave tip terrible service food got hope read improve otherwise would lose plenty places around eat vegas,1
vcVsK2qq743JzJ67abICDg,new favorite place eat picky comes meals customized breakfast skillet taco salad food amazing longer want stop fast food restaurants appetite xpress food gives satisfaction quick delicious wo disappointed wifi outlets included,5
8-_jXGGDFPFAPB4r1x-81w,whelmed food underwhelming ambiance somewhat overwhelming fun one hamburgers meh parking terrible literally choice valet least made easy liked outdoor seating brown bag beer special fun go back someone else chose probably unlikely choose give four stars fun concept higher much higher hopes could,4
jca2NWkvTI3cuqT6P486Hg,great lunch spot bbq sandwiches good real cream crop beans definitely vegetarian beans thick chunks meat right sauce coleslaw meh balance made five stars,5
vX5ma5Nwrzqwdz949AmVVg,bit slow service location overall beat great wing place like native new yorker said patio joke bother eat bar much better atmosphere,4
P8IsTiHq5Hesa6UPL604ww,tacos cant beat good always get assortment tacos really way although favorite steak tacos flour tortilla criticism wait always long wait,5
8nNB_yG1gzVpbqNH2EBucg,one word yum came happy hour got ton food much dough tableside guac good love customize always go lots cilantro lime pork nachos delightful really filling half price bottles wine mondays tuesdays,5
JRo3APL5f4-TEkuI-SoDcA,write review zipps especially jaw literally dropped see five star yelp rating seriously place best apparently naysayers tried chicken skewers golden medium sauce clearly also enjoyed said skewers giant beer like must get side onion rings even freaking side salad place came must blackout great tv set giant tvs merge together form one mega giant tv must facing towards wall instead also must come like one hour zipps running happy hour special place god send ahwatukee community total hit apparently actual customers reviewing place seriously packed time event happens great atmosphere consistent really pay say epic zipps fan enjoys finer things life ball game cold beer one hand chicken skewer life zipps life well spent,5
pomGBqfbxcqPv14c3XH-ZQ,service great food subpar basic mexican food difficult prepare ordered flautas horrible someone party ordered basic tacos bland dry sure buy canned salsa disappointing stick robertos tacos authentic las vegas mexican food,1
s0vNtuLs1cwEqHTXKiS05w,thing appealing place restaurant name wife ordered skillet chili verde horrendous initial cup coffee cold pancakes tasted like metal waitress rude nothing spectacular place mechanics garage cabinet register disappointed return,1
sWwCwjsd27k0Y8m1RIWZEg,great service atmosphere food good wine selection like outdoor seating fireplaces great date large party salmon dinner cooked perfection leave without sticky bun,4
SurnOSM2bVVN4-Js3G23RQ,excellent food delicious salmon dinner mixed green salad yum friends flounder special wonderful well sat outside perfect weather february enjoyed atmosphere,5
Gw-ozqLSHoP3BQPKaiXJGg,showed open time door still locked waited server open door smelling bo extremely wrinkled shirt two brunch items offered breakfast burrito either bacon sausage breakfast sandwich minutes order said server tells us sausage opened sat ordered breakfast sandwich bread hard rock cheese melted sent back decided share husband coffee cold mind opened people place ordered new fresh cup one cold disappointing say least terrible never going back beautiful view shame place going business soon guarantee,1
iBihgoxc6Ot7m2D4D3z0QA,love place amazing food great drink options fantastic service love moscow mule craft beer options edamame appetizer delish really hungry corned beef cabbage amazing tv everywhere great place nice dinner watch game convenient tempe marketplace love,5
0AQnRQw34IQW9-1gJkYnMA,would definitely go nice music adios ass next morning lol,4
f4x1YBxkLrZg652xt2KR5g,visited days ago vegas highly recommend place tractor driver plate could finish would go,4
CTCD7noPctNFWROCL8ppSQ,basic breakfast large portions would nice able order smaller portions lower price,3
8OeHn9KCbICuRBs_XiDDUA,took colleague china experience something bit different atmosphere unique waitress prompt helpful however barbecue brisket pulled pork subpar dry cooked far best barbecue,3
T3phaFF7ihJk1YsU23r1rQ,went dinner friday night happy hour seated immediately busy service bit slow attentive however waitress quite pleasant shared two appetizers one specialty burgers food general average would recommend quick happy hour beer,3
OBSxiVTm8TuKN-IbtY8fmg,modern hip artsy place mozzarella sticks rule burnt cheese negative servers need stop wearing baby gap buff dudes little shirts buff dudes little shirt tommy boy rules shur richard,3
5Q95IfYIbP6vXz4wjtYWFw,wish could give half half millionth half burnt star place even get frown food gross served robots bourbon chicken one problem shriveled hydrated looking find cup shrimp cup noodles chicken like rubber chew toy could go want waste finger energy esp since none since get eatable food still hungry,1
EIL41z-hvVCeYHqfA9PyWQ,croissants amazing like real french croissants soft flakey perfect buttery layers danishes delicious homemade jam cherry best cheese horns good well tried ordering menu pastries good nice proper bakery yummy pastries good coffee,5
LQ_gYNs5E10IGFE0NOyD7A,owner super cool waiter awesome vibe ambience really neat great music food good pork dish cold could dig eggs basket deeelish bloody mary world full celery asparagus pickle lime bottomless mimosa good tracker partner ca day drink got buzzed three mimosas az want chill cool spot w good food go dinner awesome food culinary food award fashion food contest friday april,4
K-uQkfSUTwu5LIwPB4b_vg,far really great mexican food flour tortillas made house rock got table side guac fresh savory mahi tacos bomb skirts key tacos def little bit much fat ambience decor really nice premium margarita world service fast accurate great place hit old town scottsdale,4
QJR4qBUHegWEozSQrGmBPw,usually go special occasion never disappoints food amazing staff friendly helpful would recommend asking table patio possible enjoy bellagio fountain show every minutes eat little expensive worth atmosphere food drinks make visit special far would recommend everything tried includes scallops sirloin steak chicken truffle mac cheese extra must cocktails good value strong would really one two spot great whether group looking romantic intimate meal also reserve tables online bellagio website convenient,5
X8c23dur0ll2D9XTu-I8Qg,exciting club vegas right twice far different nights awesome people complaining amount stairs plenty elevators take stairs main floor amazing see dj pretty much angle bars around side dancefloor huge plenty tables first night group girls one guy wanted make sure got purchased tickets week advance ticket line moved little faster general admission got closer top girls guided one way guy put slower line unless money pay tables bottle service really annoying guy vegas got chatting really nice woman working security managed pull line lucky never would found inside calvin harris playing music amazing spent entire night dancefloor lost group busy great night second time went girls guestlist arrived little late looking guestlist line many different lines walked line tables started chatting group really nice sleazy guys invited join table idea much spending table one best place imagine lot hostess gorgeous really sweet hostesses seem best vegas hot really nice insane amount money spend tables way go even without one great time ca wait go back one last note friend lost purse know staff someone else found handed security cards cash still inside love honest people,5
P7pxQFqr7yBKMMI2J51udw,nom nom burger grasshopper milkshake good milkshake alcoholic tasted delicious decorated beautifully burger flavorful burgers looked good,5
1Vvxx-9AoINg8TJXOZgEHg,ate recent trip vegas really enjoyed meal drinks great option expensive town got guacamole starter plenty party four two barely made dent chicken tacos steak fajitas entrees delicious good sized portions service great huge raspberry margarita enjoyed meal would definitely go back restaurant vegas meal tasty fun spot planet hollywood,4
TlFowSzpX0k-urEBJlT8UA,town stopped way initially impressed bartender kristin good time everyone bar substantial conversation nervous sitting since alone made feel like home food sub par left full decent price guess really matters,4
bs0PLtVoePk0UFwEWOCH5A,great new location definitely new happy hour stop way home betty terrific server bring beer food promptly even asked wanted dessert woweeeee,5
r8hF3kwnZzxTo1IYNcI6rg,one top authentic mexican restaurants list great food fast service warm atmosphere location available parking place tacos favorite admit many signature sangrias first visit learned owner james sangria recipe family generations waiter jose attentive took great care friends family owned restaurant definitely come back,5
RPO5ISR18Xllgk9ahdPepA,exceptional flavors attentive service great atmosphere took group weeknight business dinner everyone thought treat,5
gBfPyzPRmeOaj3SdcIj0Rw,best sushi around try loc sunset blvd la,5
YJ8ljUhLsz6CtT_2ORNFmg,stars food got delicious sliders beef cheek stew sliders served whipped aioli solid juicy sliders beef cheek stew decadent jus meat tender butcher heart however service absolutely atrocious server aloof next nothing obviously busser trained either buddy chewing piece steak busser comes asks still meat plate boot nice beer list yummy pretzel bread would return hope better service make final judgment,2
3BCsAgo_1i4xMuTyLKMLRQ,insane food healthy great choices wife better choices,5
PR82wjqOPSmhEwRI1Kw3GA,lunch pm seated promptly highlight waited yes twenty minutes anyone came table waitress ask ready order excuse one even taken beverage request response ready order busy restaurant overall customer service declined significantly past year suggestions going specials soups day anything point angry hungry spend money settle hash brown smoked sausage decided bother meal entree deserved better service refused invest full meal considering staff wasnt interested actually serving customers day,2
KTPRYqiFdLowAUEAnN7e3g,one better burgers pittsburgh came small event food delicious hospitality incredible received sliders milkshakes favorite milkshake could taste graham cracker bits delicious burgers juicy toppings really worked burger ambiance great occasion loved place,5
0bWLkWeIcT-EnrE7SiGEBA,waitress informative food delicious restaurant nicely done pool side view nice,5
9g0JuC-_vx35T0m3lidwBw,place awsome friendly staff great food lived arizona come everyday great experience,5
kUuMZR8fPZjiCVcwPoNKlg,go poor service overpriced drinks dont even think watching sports sound bar western pa yuengling tap dive menu ofder decent selections good luck placing order busy understaffed wait oh yeah even think wasting money juke box bar tender owner skip songs payed dollar,1
JIETwXSEGIHMNyxZVEnNKQ,good food gets really crowded go early porch hot summer even mister,4
MS-hfug4QDXqb_Mws3qlzA,delicious food tacos absolute favourite taco baja fish leave without getting key lime paso dessert heaven ounce mason jar,4
7EZ4Eu7YJ1ltRCC5jXFJrQ,free us reservation package food good service also great whole hotel package wonderful come back hotel restaurant next time,5
RhXKTksPWch75Bo1lpoLqQ,place deserve stars never get correct order service sucks guess world shortage napkins came people today one got ordered wtf,1
8Q6jl7OW8DZzwANggDspcw,place pricey vegas boyfriend strolling drunkenly lurching around strip decided stop bite eat shared fried mac cheese amazing greasy club sandwich fresh veggies bacon yummy cranberry bread perfect meal fuel evening heavy drinking foolishness depraved shenanigans,5
5Ktv5ZmJI0CN4L0KxDWJvw,place long one favs whether getting take dining restaurant cedar planked salmon pot roast griddle corn cakes never fail satisfy last night however made fall love croissant bread pudding jack daniels sauce pumpkin cheesecake completely stopped normally frenzied conversation table dining companions sheepishly looked caught something illegal immoral almost embarrassing good two items luxurious textures perfectly balanced flavors butter infusions trying figure go back tonight deserts,5
3rWRNL9sFX4YiWPqaUvUzw,got told party would seat us arrived even take name arrived wanted seat us separate like opposite sides restaurant told us minutes seated people arrived us us minutes said something got us two tables together finally server would horrible disorganized hostess could even job wo come back reason actually got one star due server,1
oxv2UyI5yF6yawPU20tOxA,first piece advice order basket chips part meal care even end needing since eventually brought fresh flavored tortillas pair flavored butter tortillas night black bean flavored paired chipotle butter tasted amazing ordered enchiladas good nothing special food overall average probably come back solely cool environment,3
n8Zqqhff-2cxzWt_nwhU2Q,dropped today grab bloody mary walked place empty asked first person saw young guy black hair open said opened said well minutes mind seat inside heat told us leave well though pretty rude since minutes opened point seen enough place decided go distill celebration instead problems getting,1
3JnZTwqbR2E3Z0iLB_7BjQ,pasta linguine w sausage broccolini delicious spicy caesar salad pretty good prices decent based would given stars ordered delivery ca comment service however portobello goat cheese flatbread good looked nothing like picture menu basically extremely soggy flour tortilla rolled bunch mushrooms tomatoes couple bits goat cheese inside eww restaurant would sent back like taco hybrid got thrown garbage would definitely order pasta flatbread definitely low point meal,3
TT2bNjvnVNFOanDNYnAffQ,food superb always service received today much cashier register around corner something else understandable since right lunch rush started probably things finally kitchen staff tell two customers waiting came register stared hi help thanks waiting top even flashed one waiting looks better ordering experiences vending machines hope bad day several times employees always super friendly still visit solid stars love chicken fingers secret sauce cut fries plus one cranks gives restaurant one star based one little thing went wrong,4
Jm8q8_hOH8VPmLSTMqF9vA,reading thru latest entries surprise visit unmemorable bordering tragic cashier rude kept looking hurry gesture infuriates sorry madame first time dump forgive menu memorized know included dish could use one word describe dining area would sticky floors tables chairs needed good cleaning food received great either chicken chipotle burrito way much cilantro little stuff goes long way discreetly keep picking cilantro stems mouth burrito burrito completely standard every respect cold tortilla chips small drink total came reason stopped way phoenix mcc spend money elsewhere,1
vjaHGc25CcyNPZTbjDa7Ww,second visit location first time everything ok worth writing based others reviews around time visited march conclude something horribly amiss workforce party seated quite quickly outdoor bar area still bit chilly outside patio heaters took care found one worked fuel service table spotty best drink orders taken processed quickly kept waiting waiting waiting guy come back take dinner orders macaroni cheese somebody else pointed bland consistency like velveeta eat piping hot cheese solidifies type pasta used great either rather stringy broke small bits easily especially cheese congealed around managed eat half giving lost cause finally came time get check waiter break added another minutes onto time fine everybody entitled break designate somebody else take care tables break going unhappy customers something people work tips generally try avoid told almost three hours highlights night necessarily fault restaurant contributed overall ick factor include one stray cats others mentioned roaming patio party annoying suburban mouth breathers seated nearby one guys lit cigar gagged us overheard bartender told chose nothing one girls shrill cackle would put margaret hamilton shame coup de grâce leaving back exit saw literal wall garbage piled around dumpster taking back exit ask simple wrought iron gates front entrance closed locked fire hazard anybody time ready leave incidentally nowhere near posted closing time assume keep street people wandering onto patio hiring security instead love vig uptown really wanted like one see reason return especially since close uptown consistently excellent experiences layout location fillmore potential management needs get collective stuff together offer better consistent dining experience,2
9WD2zF1sDf1kNj-1EnVDyg,worth trip university ave bring dd cab ridiculously good selection beer,5
1a9YViZDThy3VqBnGOatmQ,wonderful food great service misunderstanding thought resort concierge said maggianos would give resort guests mistake manager gave us anyway wonderful,5
pBFewLcdLnf1XwPTE4jtyQ,second visit everything wonderful great beer food friendly attentive service plan many visits highly recommend establishment friends,5
gtffarZ2Y_rLfCegMg-nqw,want spend double price chipotle leave hungry definitely recommend,1
e59uNE07Gf-yrIl4rX3KZw,visited bareburger september others passed place often live area thought decor looked interesting seeing ratings yelp looking forward trying former someone tries buy organic much possible place really embodied vibe beverages psyched get milkshake something never offer mikshakes coconut rice milk milkshake good thick creamy everything want milkshake least assume acquaintances got regular butter option apparently good well food got option got quinoa patty sprout bun choice toppings patty probably one better quinoa patties size burger decent probably around size works burger unlike burger joints sides included meal us shared side fries fine nothing rave service place would get stars service server pretty rude even though nothing pleasant guests slammed milkshake table burgers arrived hands table instead servers sort announce food placing kind hands way make room tray also took forever us get attention get bills done eating celiac serious gluten allergies although lot items menu labelled state strict contamination control comes handling gluten items,3
0Cqkgz8hz8sLYvSkZhBDzQ,good even miss closed today sandwiches tenders fresh hot dipping sauces delicious staff friendly accomodating complaints,5
jRxLnJ9my31Re_O2MvQGhw,seriously stop reading go star reviews true food staff terrific disappointed,5
f4x1YBxkLrZg652xt2KR5g,sooo good chicken waffles bacon pancakes bacon waffles corned beef h,5
jeTfL2kCyBtmFGSrSQHqVw,celebrated early retirement us thoroughly enjoyed tasting menu benjamin service would highly recommend food wine presentation service exceptional enjoy,5
sWwCwjsd27k0Y8m1RIWZEg,get stars patio seating sticky buns complaints latte got tasted like really bad espresso room temperature food okay worth price also bussers come three times row try take plates finished felt like trying rush us pretty rude would go way go back,2
-FLnsWAa4AGEW4NgE8Fqew,love breakfast club every time go service phenomenal food delicious favorite thing menu french toast breakfast burrito also mouth watering would definitely recommend going waiting cause always line promise worth,5
4LB4xtFAwfvJRachr6Eaxw,didnt seem chris much get food help certain customers interested making experience better simply answered questions make go away give actual answers told pizza already table clearly travis stepped plate took initiative actually go behind counter get pizza travis awesome got pizza minutes waiting,4
DcD4NnR24iiUj7w6Q6hxzA,place oasis nonsense noise generally las vegas arrived town hours late due nightmare traffic two picky kids tow nearly everything else closed staff friendly prompt accommodating even wednesday night,5
yNVcnSaMSrTmjJBMrHTy9w,seriously best meal vegas looking italian go bread salad minestrone wine cappuccino included service great good amazing price better anywhere else ate,5
s3AG8m6Pzq-vON729pf0gw,dinners past month excellent way service quality food portions price surprised comments poor service experience last visit treated couples dinner christmas present none tried zushi yet pretty good variety food us good guests really impressed want go back menu something everyone love sushi,5
